 "44.89350128173828,13.922200202941895,Pula Airport,PUY"
 "32.36399841308594,-64.67870330810547,L.F. Wade International International Airport,BDA"
 "25.0389995575,-77.46620178219999,Lynden Pindling International Airport,NAS"
 "31.143400192260742,121.80500030517578,Shanghai Pudong International Airport,PVG"
 "19.4363,-99.072098,Licenciado Benito Juarez International Airport,MEX"
 "24.957599639892578,46.69879913330078,King Khaled International Airport,RUH"
 "45.7255556,5.0811111,Lyon Saint-Exupéry Airport,LYS"
 "59.58940124511719,16.63360023498535,Stockholm Västerås Airport,VST"
 "27.9773006439,34.3950004578,Sharm El Sheikh International Airport,SSH"
 "37.25059890749999,27.6643009186,Milas Bodrum International Airport,BJV"
 "55.04280090332031,-7.161109924316406,City of Derry Airport,LDY"
 "43.1786994934082,-0.006438999902456999,Tarbes-Lourdes-Pyrénées Airport,LDE"
 "35.2140007019043,-80.94309997558594,Charlotte Douglas International Airport,CLT"
 "46.92770004272461,28.930999755859375,Chişinău International Airport,KIV"
 "59.378817,10.785439,Moss-Rygge Airport,RYG"
 "47.48889923095703,21.615299224853516,Debrecen International Airport,DEB"
 "48.58769989013672,-2.0799601078033447,Dinard-Pleurtuit-Saint-Malo Airport,DNR"
 "52.4510993958,20.6518001556,Modlin Airport,WMI"
 "52.380001068115,13.522500038147,Berlin-Schönefeld International Airport,SXF"
 "32.697898864746,-16.774499893188,Madeira Airport,FNC"
 "37.466801,15.0664,Catania-Fontanarossa Airport,CTA"
 "39.601898193359375,19.911699295043945,Ioannis Kapodistrias International Airport,CFU"
 "49.6233333,6.2044444,Luxembourg-Findel International Airport,LUX"
 "53.309700012200004,-113.580001831,Edmonton International Airport,YEG"
 "13.1979,77.706299,Kempegowda International Airport,BLR"
 "47.260201,11.344,Innsbruck Airport,INN"
 "50.345001220703125,30.894699096679688,Boryspil International Airport,KBP"
 "40.886002,14.2908,Naples International Airport,NAP"
 "57.54249954223633,-4.047500133514404,Inverness Airport,INV"
 "43.5635986328125,-6.0346198081970215,Asturias Airport,OVD"
 "36.79330062866211,27.091699600219727,Kos Airport,KGS"
 "50.40194,30.45194,Kiev Zhuliany International Airport,IEV"
 "32.89680099487305,-97.03800201416016,Dallas Fort Worth International Airport,DFW"
 "31.5216007232666,74.40360260009766,Alama Iqbal International Airport,LHE"
 "38.94449997,-77.45580292,Washington Dulles International Airport,IAD"
 "51.1026992798,16.885799408,Copernicus Wrocław Airport,WRO"
 "4.191830158233643,73.52909851074219,Malé International Airport,MLE"
 "38.12009811401367,20.500499725341797,Kefallinia Airport,EFL"
 ",,,TRF"
 ",,,NBE"
 "39.87189865112305,-75.24109649658203,Philadelphia International Airport,PHL"
 "36.691001892089844,3.215409994125366,Houari Boumediene Airport,ALG"
 "50.901401519800004,4.48443984985,Brussels Airport,BRU"
 "35.416099548339844,51.152198791503906,Imam Khomeini International Airport,IKA"
 "42.55270004272461,9.48373031616211,Bastia-Poretta Airport,BIA"
 "25.79319953918457,-80.29060363769531,Miami International Airport,MIA"
 "56.92359924316406,23.971099853515625,Riga International Airport,RIX"
 "36.7131004333,28.7924995422,Dalaman International Airport,DLM"
 "1.35019,103.994003,Singapore Changi Airport,SIN"
 "37.775001525878906,-0.8123890161514282,San Javier Airport,MJV"
 "37.9364013672,23.9444999695,Eleftherios Venizelos International Airport,ATH"
 "39.48929977416992,-0.4816249907016754,Valencia Airport,VLC"
 "9.006790161132812,7.263169765472412,Nnamdi Azikiwe International Airport,ABV"
 "-8.85836982727,13.231200218199998,Quatro de Fevereiro Airport,LAD"
 "34.71799850463867,32.48569869995117,Paphos International Airport,PFO"
 "33.43429946899414,-112.01200103759766,Phoenix Sky Harbor International Airport,PHX"
 "30.12190055847168,31.40559959411621,Cairo International Airport,CAI"
 "49.435001373291016,-2.6019699573516846,Guernsey Airport,GCI"
 "44.8184013367,20.3090991974,Belgrade Nikola Tesla Airport,BEG"
 "48.780001,5.980003,Toul Rosières Air Base,BVE"
 "42.404701232910156,18.72330093383789,Tivat Airport,TIV"
 "45.86280059814453,1.1794400215148926,Limoges Airport,LIG"
 "54.377601623535156,18.46619987487793,Gdańsk Lech Wałęsa Airport,GDN"
 "38.175999,13.091,Falcone–Borsellino Airport,PMO"
 "55.40879821777344,37.90629959106445,Domodedovo International Airport,DME"
 "44.828300476100004,-0.715556025505,Bordeaux-Mérignac Airport,BOD"
 "43.439271922,5.22142410278,Marseille Provence Airport,MRS"
 "36.1511993408,-5.3496599197400005,Gibraltar Airport,GIB"
 "44.8807983398,-63.5085983276,Halifax / Stanfield International Airport,YHZ"
 "43.232101,27.8251,Varna Airport,VAR"
 "53.630401611328,9.9882297515869,Hamburg Airport,HAM"
 "55.972599,37.4146,Sheremetyevo International Airport,SVO"
 "63.985000610352,-22.605600357056,Keflavik International Airport,KEF"
 "36.399200439453125,25.479299545288086,Santorini Airport,JTR"
 "-20.430200576782227,57.68360137939453,Sir Seewoosagur Ramgoolam International Airport,MRU"
 "51.84130096435547,-8.491109848022461,Cork Airport,ORK"
 "41.7994,12.5949,Ciampino–G. B. Pastine International Airport,CIA"
 "26.27079963684082,50.63359832763672,Bahrain International Airport,BAH"
 "50.979801177978516,10.958100318908691,Erfurt Airport,ERF"
 "33.820899963378906,35.488399505615234,Beirut Rafic Hariri International Airport,BEY"
 "41.4146995544,19.7206001282,Tirana International Airport Mother Teresa,TIA"
 "54.6575012207,-6.2158298492399995,Belfast International Airport,BFS"
 "39.86259841918945,4.218649864196777,Menorca Airport,MAH"
 "37.06829833984375,22.02549934387207,Kalamata Airport,KLX"
 "43.095901,12.5132,Perugia San Francesco d'Assisi – Umbria International Airport,PEG"
 "32.6635017395,13.1590003967,Tripoli International Airport,TIP"
 "43.302101135253906,-8.377260208129883,A Coruña Airport,LCG"
 "35.877601623535156,-78.7874984741211,Raleigh Durham International Airport,RDU"
 "49.498699,11.0780556,Nuremberg Airport,NUE"
 "39.861698150635,-104.672996521,Denver International Airport,DEN"
 "34.875099182128906,33.624900817871094,Larnaca International Airport,LCA"
 "38.872898101800004,1.3731199502899998,Ibiza Airport,IBZ"
 "45.809898376464844,21.337900161743164,Timişoara Traian Vuia Airport,TSR"
 "50.44060134887695,-4.995409965515137,Newquay Cornwall Airport,NQY"
 "35.552299,139.779999,Tokyo Haneda International Airport,HND"
 "40.51969909667969,22.97089958190918,Thessaloniki Macedonia International Airport,SKG"
 "43.427101135253906,-3.82000994682312,Santander Airport,SDR"
 "37.0144004822,-7.96590995789,Faro Airport,FAO"
 "39.551700592,2.73881006241,Palma De Mallorca Airport,PMI"
 ",,,DOH"
 "27.975500106811523,-82.533203125,Tampa International Airport,TPA"
 "44.108299255371094,15.346699714660645,Zemunik Airport,ZAD"
 "51.1328010559082,13.767200469970703,Dresden Airport,DRS"
 "52.3086013794,4.763889789579999,Amsterdam Airport Schiphol,AMS"
 "29.226600646972656,47.96889877319336,Kuwait International Airport,KWI"
 "42.212398529052734,-83.35340118408203,Detroit Metropolitan Wayne County Airport,DTW"
 "37.46910095214844,126.45099639892578,Incheon International Airport,ICN"
 "43.35210037231445,77.04049682617188,Almaty Airport,ALA"
 "13.0746002197,-59.4925003052,Sir Grantley Adams International Airport,BGI"
 "43.810001,11.2051,Peretola Airport,FLR"
 "37.18870162963867,-3.777359962463379,Federico Garcia Lorca Airport,GRX"
 "10.595399856567383,-61.33720016479492,Piarco International Airport,POS"
 "44.31809997558594,23.888599395751953,Craiova Airport,CRA"
 "28.044500351,-16.5725002289,Tenerife South Airport,TFS"
 "40.898601532,29.3092002869,Sabiha Gökçen International Airport,SAW"
 ",,,HYD"
 "36.67490005493164,-4.499110221862793,Málaga Airport,AGP"
 "36.744598388671875,-6.060110092163086,Jerez Airport,XRY"
 "33.63669967651367,-84.4281005859375,Hartsfield Jackson Atlanta International Airport,ATL"
 "47.17850112915039,27.6205997467041,Iaşi Airport,IAS"
 "18.503700256347656,-77.91339874267578,Sangster International Airport,MBJ"
 "45.673901,9.70417,Il Caravaggio International Airport,BGY"
 "47.464698791504,8.5491695404053,Zürich Airport,ZRH"
 "56.45249938964844,-3.025830030441284,Dundee Airport,DND"
 "35.7647018433,140.386001587,Narita International Airport,NRT"
 "33.9272994995,-4.977960109709999,Saïss Airport,FEZ"
 "33.61669921875,73.09919738769531,Benazir Bhutto International Airport,ISB"
 "-26.1392,28.246,OR Tambo International Airport,JNB"
 "23.843347,90.397783,Dhaka / Hazrat Shahjalal International Airport,DAC"
 "45.827499,13.4722,Trieste–Friuli Venezia Giulia Airport,TRS"
 "53.86589813232422,-1.6605700254440308,Leeds Bradford Airport,LBA"
 "43.6584014893,7.215869903560001,Nice-Côte d'Azur Airport,NCE"
 "45.445099,9.27674,Milano Linate Airport,LIN"
 "41.138901,16.760599,Bari Karol Wojtyła Airport,BRI"
 "48.538299560546875,7.628230094909668,Strasbourg Airport,SXB"
 "33.94250107,-118.4079971,Los Angeles International Airport,LAX"
 "46.23809814453125,6.108950138092041,Geneva Cointrin International Airport,GVA"
 "39.17539978,-76.66829681,Baltimore/Washington International Thurgood Marshall Airport,BWI"
 "42.5728,21.035801,Priština International Airport,PRN"
 "-34.8222,-58.5358,Ministro Pistarini International Airport,EZE"
 "54.08330154418945,-4.623889923095703,Isle of Man Airport,IOM"
 "44.4133,8.8375,Genoa Cristoforo Colombo Airport,GOA"
 "29.984399795532227,-95.34140014648438,George Bush Intercontinental Houston Airport,IAH"
 "45.505299,12.3519,Venice Marco Polo Airport,VCE"
 "44.881999969499994,-93.22180175780001,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP"
 "43.215999603271484,2.3063199520111084,Carcassonne Airport,CCF"
 "41.297100067139,2.0784599781036,Barcelona International Airport,BCN"
 "54.63410186767578,25.28580093383789,Vilnius International Airport,VNO"
 "23.593299865722656,58.284400939941406,Muscat International Airport,MCT"
 "45.4706001282,-73.7407989502,Montreal / Pierre Elliott Trudeau International Airport,YUL"
 "41.8002778,12.2388889,Leonardo da Vinci–Fiumicino Airport,FCO"
 "5.605189800262451,-0.16678600013256073,Kotoka International Airport,ACC"
 "52.421001434299995,16.8262996674,Poznań-Ławica Airport,POZ"
 "37.98680114746094,58.361000061035156,Ashgabat Airport,ASB"
 "28.566499710083008,77.10310363769531,Indira Gandhi International Airport,DEL"
 "49.948699951200005,7.263889789579999,Frankfurt-Hahn Airport,HHN"
 "48.353801727295,11.786100387573,Munich International Airport,MUC"
 "48.17020034790039,17.21269989013672,M. R. Štefánik Airport,BTS"
 "53.096801757799994,17.9776992798,Bydgoszcz Ignacy Jan Paderewski Airport,BZG"
 "45.648399,12.1944,Treviso-Sant'Angelo Airport,TSF"
 "48.2332,14.1875,Linz Hörsching Airport,LNZ"
 "28.945499420166016,-13.605199813842773,Lanzarote Airport,ACE"
 "47.793300628699996,13.0043001175,Salzburg Airport,SZG"
 "37.61899948120117,-122.375,San Francisco International Airport,SFO"
 "40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport,MAD"
 "0.042385999113321304,32.44350051879883,Entebbe International Airport,EBB"
 "33.36750030517578,-7.589970111846924,Mohammed V International Airport,CMN"
 "17.1367,-61.792702,V.C. Bird International Airport,ANU"
 "24.9065,67.160797,Jinnah International Airport,KHI"
 "38.925498962402344,20.765300750732422,Aktion National Airport,PVK"
 "45.395699,10.8885,Verona Villafranca Airport,VRN"
 "38.28219985961914,-0.5581560134887695,Alicante International Airport,ALC"
 "34.05149841308594,-6.751520156860352,Rabat-Salé Airport,RBA"
 "35.857498,14.4775,Malta International Airport,MLA"
 "51.6024017334,6.14216995239,Weeze Airport,NRN"
 "41.2481002808,-8.68138980865,Francisco de Sá Carneiro Airport,OPO"
 "49.0127983093,2.54999995232,Charles de Gaulle International Airport,CDG"
 "47.436901092499994,19.255599975599996,Budapest Ferenc Liszt International Airport,BUD"
 "42.35940170288086,19.25189971923828,Podgorica Airport,TGD"
 "50.8658981323,7.1427397728,Cologne Bonn Airport,CGN"
 "60.29339981,5.218140125,Bergen Airport Flesland,BGO"
 "53.0475006104,8.78666973114,Bremen Airport,BRE"
 "49.20790100097656,-2.195509910583496,Jersey Airport,JER"
 "36.994601,14.607182,Comiso Airport,CIY"
 "40.080101013183594,116.58499908447266,Beijing Capital International Airport,PEK"
 "31.7226009369,35.9931983948,Queen Alia International Airport,AMM"
 "64.62480163574219,21.076900482177734,Skellefteå Airport,SFT"
 "6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,LOS"
 "58.78860092163086,16.912200927734375,Stockholm Skavsta Airport,NYO"
 "59.41329956049999,24.832799911499997,Lennart Meri Tallinn Airport,TLL"
 "8.616439819335938,-13.195500373840332,Lungi International Airport,FNA"
 "19.0886993408,72.8678970337,Chhatrapati Shivaji International Airport,BOM"
 "18.567399978599997,-68.36340332030001,Punta Cana International Airport,PUJ"
 "8.97789001465,38.799301147499996,Addis Ababa Bole International Airport,ADD"
 "27.178300857543945,33.799400329589844,Hurghada International Airport,HRG"
 "44.5354,11.2887,Bologna Guglielmo Marconi Airport,BLQ"
 "36.08010101,-115.1520004,McCarran International Airport,LAS"
 "43.616299,13.3623,Ancona Falconara Airport,AOI"
 "53.584701538100006,14.902199745199999,Szczecin-Goleniów \\Solidarność\\ Airport,SZZ"
 "51.1893997192,4.46027994156,Antwerp International Airport (Deurne),ANR"
 "12.990005493164062,80.16929626464844,Chennai International Airport,MAA"
 "44.824501,10.2964,Parma Airport,PMF"
 "16.136499404907227,-22.888900756835938,Rabil Airport,BVC"
 "42.56959915161133,27.515199661254883,Burgas Airport,BOJ"
 "55.5914993286,37.2615013123,Vnukovo International Airport,VKO"
 "46.78519821166992,23.686199188232422,Cluj-Napoca International Airport,CLJ"
 ",,,LUZ"
 "53.42129898071289,-6.2700700759887695,Dublin Airport,DUB"
 "44.407901763916016,2.4826700687408447,Rodez-Marcillac Airport,RDZ"
 "44.5711111,26.085,Henri Coandă International Airport,OTP"
 "47.44900131225586,-122.30899810791016,Seattle Tacoma International Airport,SEA"
 "48.447898864746094,-4.418540000915527,Brest Bretagne Airport,BES"
 "23.39240074157715,113.29900360107422,Guangzhou Baiyun International Airport,CAN"
 "45.46269989013672,18.810199737548828,Osijek Airport,OSI"
 "43.30110168457031,-2.9106099605560303,Bilbao Airport,BIO"
 "14.5086,121.019997,Ninoy Aquino International Airport,MNL"
 "47.153198242200006,-1.61073005199,Nantes Atlantique Airport,NTE"
 "28.429399490356445,-81.30899810791016,Orlando International Airport,MCO"
 "50.4743,19.08,Katowice International Airport,KTW"
 "46.17919921875,-1.1952799558639526,La Rochelle-Île de Ré Airport,LRH"
 "41.66619873046875,-1.0415500402450562,Zaragoza Air Base,ZAZ"
 "42.89630126953125,-8.415140151977539,Santiago de Compostela Airport,SCQ"
 "57.0927589138,9.84924316406,Aalborg Airport,AAL"
 "51.4238889,12.2363889,Leipzig Halle Airport,LEJ"
 "47.4322013855,0.727605998516,Tours-Val-de-Loire Airport,TUF"
 "39.251499,9.05428,Cagliari Elmas Airport,CAG"
 "37.43510055541992,25.348100662231445,Mikonos Airport,JMK"
 "52.5597000122,13.2876996994,Berlin-Tegel International Airport,TXL"
 "42.067799,24.8508,Plovdiv International Airport,PDV"
 "54.96390151977539,24.084800720214844,Kaunas International Airport,KUN"
 "40.9768981934,28.814599990799998,Atatürk International Airport,IST"
 "32.7336006165,-117.190002441,San Diego International Airport,SAN"
 "-23.435556411743164,-46.47305679321289,Guarulhos - Governador André Franco Montoro International Airport,GRU"
 "43.629101,1.36382,Toulouse-Blagnac Airport,TLS"
 "55.617900848389,12.656000137329,Copenhagen Kastrup Airport,CPH"
 "48.110298156738,16.569700241089,Vienna International Airport,VIE"
 "42.36429977,-71.00520325,General Edward Lawrence Logan International Airport,BOS"
 "53.35369873046875,-2.2749500274658203,Manchester Airport,MAN"
 "57.201900482177734,-2.197779893875122,Aberdeen Dyce Airport,ABZ"
 "50.1008,14.26,Václav Havel Airport Prague,PRG"
 "52.701999664307,-8.9248199462891,Shannon Airport,SNN"
 "50.0333333,8.5705556,Frankfurt am Main International Airport,FRA"
 "53.882499694824,28.030700683594,Minsk National Airport,MSQ"
 "21.036500930800003,-86.8770980835,Cancún International Airport,CUN"
 "36.898701,30.800501,Antalya International Airport,AYT"
 "51.113899231,-114.019996643,Calgary International Airport,YYC"
 "55.7402992249,9.15178012848,Billund Airport,BLL"
 "57.77470016479492,11.870400428771973,Gothenburg City Airport,GSE"
 "13.681099891662598,100.74700164794922,Suvarnabhumi Airport,BKK"
 "43.57619857788086,3.96301007270813,Montpellier-Méditerranée Airport,MPL"
 "36.84389877319336,-2.3701000213623047,Almería International Airport,LEI"
 "46.914100647,7.497149944309999,Bern Belp Airport,BRN"
 "41.97859955,-87.90480042,Chicago O'Hare International Airport,ORD"
 "40.898701,9.51763,Olbia Costa Smeralda Airport,OLB"
 "35.3396987915,25.180299758900002,Heraklion International Nikos Kazantzakis Airport,HER"
 "52.461101532,9.685079574580001,Hannover Airport,HAJ"
 "47.59,7.5291667,EuroAirport Basel-Mulhouse-Freiburg Airport,BSL"
 "55.536305364,13.376197814900001,Malmö Sturup Airport,MMX"
 "51.02220153808594,71.46690368652344,Astana International Airport,TSE"
 "61.414100646973,23.604400634766,Tampere-Pirkkala Airport,TMP"
 "27.931900024414062,-15.38659954071045,Gran Canaria Airport,LPA"
 "49.3652992249,0.154305994511,Deauville-Saint-Gatien Airport,DOL"
 "41.14739990234375,1.1671700477600098,Reus Air Base,REU"
 "25.670999527,32.706600189199996,Luxor International Airport,LXR"
 "-22.8099994659,-43.2505569458,Rio Galeão – Tom Jobim International Airport,GIG"
 "-33.9648017883,18.6016998291,Cape Town International Airport,CPT"
 "43.6772003174,-79.63059997559999,Lester B. Pearson International Airport,YYZ"
 "57.662799835205,12.279800415039,Gothenburg-Landvetter Airport,GOT"
 "43.683899,10.3927,Pisa International Airport,PSA"
 "51.956902,4.43722,Rotterdam The Hague Airport,RTM"
 "69.68329620361328,18.918899536132812,Tromsø Airport,TOS"
 "41.901000977,2.7605500221,Girona Airport,GRO"
 "43.75740051269531,4.4163498878479,Nîmes-Arles-Camargue Airport,FNI"
 "51.51829910279999,7.61223983765,Dortmund Airport,DTM"
 "55.037498474121094,-1.6916699409484863,Newcastle Airport,NCL"
 "42.74039840698242,2.8706700801849365,Perpignan-Rivesaltes (Llabanère) Airport,PGF"
 "51.4500999451,5.37452983856,Eindhoven Airport,EIN"
 "48.7793998718,8.08049964905,Karlsruhe Baden-Baden Airport,FKB"
 "51.28950119018555,6.766779899597168,Düsseldorf International Airport,DUS")
